anio,categoria,fase,ronda,nivel,zona,grupo,jornada,fecha,local,ptsL,visitante,ptsV,BP_LOCAL,BP_VISITA,ORP_LOCAL,ORP_VISITA,peso_nivel,peso_anio,peso_ronda,peso_fase,LocalSuma,VisitaSuma
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,3,3/4/2022,JOSE HERNANDEZ B,12,PINOCHO BLANCO,83,250,750,116.25,-39.75,0.75,0.5,1,0.65,89.27343750000001,173.12343750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,3,3/4/2022,YUPANQUI,63,17 DE AGOSTO,67,350,650,-24.75,-35.25,0.75,0.5,1,0.65,79.27968750000001,149.8453125
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,4,10/4/2022,YUPANQUI,37,COPELLO,45,350,650,-32.25,-35.25,0.75,0.5,1,0.65,77.45156250000001,149.8453125
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,4,10/4/2022,17 DE AGOSTO,83,JOSE HERNANDEZ B,27,750,250,-39.75,-24.75,0.75,0.5,1,0.65,173.12343750000002,54.90468750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,4,10/4/2022,PINOCHO BLANCO,61,PEDRO ECHAGUE AMARILLO,38,750,250,44.25,116.25,0.75,0.5,1,0.65,193.59843750000002,89.27343750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,5,24/4/2022,COPELLO,32,PINOCHO BLANCO,50,300,700,116.25,-32.25,0.75,0.5,1,0.65,101.46093750000001,162.76406250000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,5,24/4/2022,PEDRO ECHAGUE AMARILLO,38,17 DE AGOSTO,54,300,700,-24.75,44.25,0.75,0.5,1,0.65,67.09218750000001,181.41093750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,5,24/4/2022,JOSE HERNANDEZ B,21,YUPANQUI,55,250,750,-35.25,-39.75,0.75,0.5,1,0.65,52.345312500000006,173.12343750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,6,1/5/2022,JOSE HERNANDEZ B,38,COPELLO,51,300,700,-32.25,-39.75,0.75,0.5,1,0.65,65.26406250000001,160.93593750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,6,1/5/2022,PEDRO ECHAGUE AMARILLO,55,YUPANQUI,47,650,350,-35.25,44.25,0.75,0.5,1,0.65,149.8453125,96.0984375
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,6,1/5/2022,PINOCHO BLANCO,46,17 DE AGOSTO,30,700,300,-24.75,116.25,0.75,0.5,1,0.65,164.59218750000002,101.46093750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,7,8/5/2022,COPELLO,35,17 DE AGOSTO,59,250,750,-24.75,-32.25,0.75,0.5,1,0.65,54.90468750000001,174.95156250000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,7,8/5/2022,YUPANQUI,46,PINOCHO BLANCO,49,350,650,116.25,-35.25,0.75,0.5,1,0.65,113.64843750000001,149.8453125
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,7,8/5/2022,JOSE HERNANDEZ B,25,PEDRO ECHAGUE AMARILLO,52,250,750,44.25,-39.75,0.75,0.5,1,0.65,71.7234375,173.12343750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,8,15/5/2022,PEDRO ECHAGUE AMARILLO,52,COPELLO,47,650,350,-32.25,44.25,0.75,0.5,1,0.65,150.57656250000002,96.0984375
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,8,15/5/2022,PINOCHO BLANCO,67,JOSE HERNANDEZ B,29,750,250,-39.75,116.25,0.75,0.5,1,0.65,173.12343750000002,89.27343750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,8,15/5/2022,17 DE AGOSTO,68,YUPANQUI,43,750,250,-35.25,-24.75,0.75,0.5,1,0.65,174.2203125,54.90468750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,9,29/5/2022,COPELLO,48,YUPANQUI,45,650,350,-35.25,-32.25,0.75,0.5,1,0.65,149.8453125,77.45156250000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,9,29/5/2022,JOSE HERNANDEZ B,39,17 DE AGOSTO,74,250,750,-24.75,-39.75,0.75,0.5,1,0.65,54.90468750000001,173.12343750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,9,29/5/2022,PEDRO ECHAGUE AMARILLO,35,PINOCHO BLANCO,69,250,750,116.25,44.25,0.75,0.5,1,0.65,89.27343750000001,193.59843750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,10,5/6/2022,PINOCHO BLANCO,45,COPELLO,41,650,350,-32.25,116.25,0.75,0.5,1,0.65,150.57656250000002,113.64843750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,10,5/6/2022,17 DE AGOSTO,67,PEDRO ECHAGUE AMARILLO,43,750,250,44.25,-24.75,0.75,0.5,1,0.65,193.59843750000002,54.90468750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,A,10,5/6/2022,YUPANQUI,73,JOSE HERNANDEZ B,44,750,250,-39.75,-35.25,0.75,0.5,1,0.65,173.12343750000002,52.345312500000006
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,1,22/5/2022,FERROCARRIL OESTE C,58,DEPORTIVO CROVARA B,45,700,300,-38.25,-21.75,0.75,0.5,1,0.65,161.30156250000002,67.82343750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,1,22/5/2022,COLEGIALES NEGRO,53,CIUDAD DE BUENOS AIRES B,50,650,350,60.75,50.25,0.75,0.5,1,0.65,173.2453125,97.56093750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,1,22/5/2022,IMPERIO NEGRO,86,NUEVA CHICAGO,39,750,250,-14.25,71.25,0.75,0.5,1,0.65,179.3390625,78.30468750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,2,27/3/2022,IMPERIO NEGRO,42,FERROCARRIL OESTE C,26,700,300,-21.75,71.25,0.75,0.5,1,0.65,165.3234375,90.49218750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,2,27/3/2022,NUEVA CHICAGO,0,COLEGIALES NEGRO,20,0,700,50.25,-14.25,0.75,0.5,1,0.65,12.248437500000001,167.1515625
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,2,27/3/2022,CIUDAD DE BUENOS AIRES B,42,DEPORTIVO CROVARA B,25,700,300,-38.25,60.75,0.75,0.5,1,0.65,161.30156250000002,87.93281250000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,3,3/4/2022,FERROCARRIL OESTE C,39,CIUDAD DE BUENOS AIRES B,47,350,650,60.75,-21.75,0.75,0.5,1,0.65,100.12031250000001,153.1359375
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,3,3/4/2022,DEPORTIVO CROVARA B,44,NUEVA CHICAGO,63,300,700,-14.25,-38.25,0.75,0.5,1,0.65,69.65156250000001,161.30156250000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,3,3/4/2022,COLEGIALES NEGRO,38,IMPERIO NEGRO,57,300,700,71.25,50.25,0.75,0.5,1,0.65,90.49218750000001,182.87343750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,4,10/4/2022,COLEGIALES NEGRO,55,FERROCARRIL OESTE C,54,650,350,-21.75,50.25,0.75,0.5,1,0.65,153.1359375,97.56093750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,4,10/4/2022,IMPERIO NEGRO,73,DEPORTIVO CROVARA B,23,750,250,-38.25,71.25,0.75,0.5,1,0.65,173.48906250000002,78.30468750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,4,10/4/2022,NUEVA CHICAGO,56,CIUDAD DE BUENOS AIRES B,62,350,650,60.75,-14.25,0.75,0.5,1,0.65,100.12031250000001,154.9640625
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,5,24/4/2022,FERROCARRIL OESTE C,59,NUEVA CHICAGO,43,700,300,-14.25,-21.75,0.75,0.5,1,0.65,167.1515625,67.82343750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,5,24/4/2022,CIUDAD DE BUENOS AIRES B,38,IMPERIO NEGRO,53,300,700,71.25,60.75,0.75,0.5,1,0.65,90.49218750000001,185.4328125
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,5,24/4/2022,DEPORTIVO CROVARA B,25,COLEGIALES NEGRO,80,250,750,50.25,-38.25,0.75,0.5,1,0.65,73.18593750000001,173.48906250000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,6,1/5/2022,DEPORTIVO CROVARA B,23,FERROCARRIL OESTE C,57,250,750,-21.75,-38.25,0.75,0.5,1,0.65,55.635937500000004,173.48906250000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,6,1/5/2022,CIUDAD DE BUENOS AIRES B,48,COLEGIALES NEGRO,46,650,350,50.25,60.75,0.75,0.5,1,0.65,170.68593750000002,100.12031250000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,6,1/5/2022,NUEVA CHICAGO,56,IMPERIO NEGRO,95,250,750,71.25,-14.25,0.75,0.5,1,0.65,78.30468750000001,179.3390625
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,7,8/5/2022,FERROCARRIL OESTE C,47,IMPERIO NEGRO,60,300,700,71.25,-21.75,0.75,0.5,1,0.65,90.49218750000001,165.3234375
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,7,8/5/2022,COLEGIALES NEGRO,87,NUEVA CHICAGO,66,750,250,-14.25,50.25,0.75,0.5,1,0.65,179.3390625,73.18593750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,7,8/5/2022,DEPORTIVO CROVARA B,26,CIUDAD DE BUENOS AIRES B,52,250,750,60.75,-38.25,0.75,0.5,1,0.65,75.74531250000001,173.48906250000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,8,15/5/2022,CIUDAD DE BUENOS AIRES B,40,FERROCARRIL OESTE C,28,700,300,-21.75,60.75,0.75,0.5,1,0.65,165.3234375,87.93281250000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,8,15/5/2022,NUEVA CHICAGO,66,DEPORTIVO CROVARA B,40,750,250,-38.25,-14.25,0.75,0.5,1,0.65,173.48906250000002,57.464062500000004
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,8,15/5/2022,IMPERIO NEGRO,66,COLEGIALES NEGRO,57,650,350,50.25,71.25,0.75,0.5,1,0.65,170.68593750000002,102.67968750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,9,29/5/2022,FERROCARRIL OESTE C,60,COLEGIALES NEGRO,66,350,650,50.25,-21.75,0.75,0.5,1,0.65,97.56093750000001,153.1359375
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,9,29/5/2022,DEPORTIVO CROVARA B,28,IMPERIO NEGRO,106,250,750,71.25,-38.25,0.75,0.5,1,0.65,78.30468750000001,173.48906250000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,9,29/5/2022,CIUDAD DE BUENOS AIRES B,20,NUEVA CHICAGO,0,700,0,-14.25,60.75,0.75,0.5,1,0.65,167.1515625,14.8078125
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,10,5/6/2022,NUEVA CHICAGO,55,FERROCARRIL OESTE C,74,300,700,-21.75,-14.25,0.75,0.5,1,0.65,67.82343750000001,167.1515625
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,10,5/6/2022,IMPERIO NEGRO,46,CIUDAD DE BUENOS AIRES B,33,700,300,60.75,71.25,0.75,0.5,1,0.65,185.4328125,90.49218750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,B,10,5/6/2022,COLEGIALES NEGRO,65,DEPORTIVO CROVARA B,30,750,250,-38.25,50.25,0.75,0.5,1,0.65,173.48906250000002,73.18593750000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,1,22/5/2022,SAN LORENZO ROJO,55,UNIVERSIDAD DE BUENOS AIRES,61,350,650,114.75,14.25,0.75,0.5,1,0.65,113.2828125,161.91093750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,1,22/5/2022,INSTITUCION SARMIENTO BLANCO,73,ITALIANO B,45,750,250,-20.25,-45.75,0.75,0.5,1,0.65,177.8765625,49.7859375
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,1,22/5/2022,PINOCHO VERDE,76,EL TALAR,73,650,350,29.25,17.25,0.75,0.5,1,0.65,165.56718750000002,89.5171875
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,2,27/3/2022,PINOCHO VERDE,55,SAN LORENZO ROJO,59,350,650,14.25,17.25,0.75,0.5,1,0.65,88.7859375,162.6421875
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,2,27/3/2022,EL TALAR,71,INSTITUCION SARMIENTO BLANCO,56,700,300,-45.75,29.25,0.75,0.5,1,0.65,159.47343750000002,80.2546875
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,2,27/3/2022,ITALIANO B,68,UNIVERSIDAD DE BUENOS AIRES,41,750,250,114.75,-20.25,0.75,0.5,1,0.65,210.7828125,56.001562500000006
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,3,3/4/2022,SAN LORENZO ROJO,45,ITALIANO B,66,250,750,-20.25,14.25,0.75,0.5,1,0.65,56.001562500000006,186.28593750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,3,3/4/2022,UNIVERSIDAD DE BUENOS AIRES,61,EL TALAR,44,700,300,29.25,114.75,0.75,0.5,1,0.65,177.75468750000002,101.0953125
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,3,3/4/2022,INSTITUCION SARMIENTO BLANCO,58,PINOCHO VERDE,25,750,250,17.25,-45.75,0.75,0.5,1,0.65,187.0171875,49.7859375
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,4,10/4/2022,INSTITUCION SARMIENTO BLANCO,57,SAN LORENZO ROJO,72,300,700,14.25,-45.75,0.75,0.5,1,0.65,76.5984375,159.47343750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,4,10/4/2022,PINOCHO VERDE,67,UNIVERSIDAD DE BUENOS AIRES,52,700,300,114.75,17.25,0.75,0.5,1,0.65,198.5953125,77.3296875
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,4,10/4/2022,EL TALAR,48,ITALIANO B,70,250,750,-20.25,29.25,0.75,0.5,1,0.65,56.001562500000006,189.94218750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,5,24/4/2022,SAN LORENZO ROJO,70,EL TALAR,63,650,350,29.25,14.25,0.75,0.5,1,0.65,165.56718750000002,88.7859375
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,5,24/4/2022,ITALIANO B,71,PINOCHO VERDE,69,650,350,17.25,-20.25,0.75,0.5,1,0.65,162.6421875,80.3765625
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,5,24/4/2022,UNIVERSIDAD DE BUENOS AIRES,57,INSTITUCION SARMIENTO BLANCO,42,700,300,-45.75,114.75,0.75,0.5,1,0.65,159.47343750000002,101.0953125
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,6,1/5/2022,UNIVERSIDAD DE BUENOS AIRES,49,SAN LORENZO ROJO,43,650,350,14.25,114.75,0.75,0.5,1,0.65,161.91093750000002,113.2828125
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,6,1/5/2022,ITALIANO B,61,INSTITUCION SARMIENTO BLANCO,67,350,650,-45.75,-20.25,0.75,0.5,1,0.65,74.1609375,153.5015625
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,6,1/5/2022,EL TALAR,66,PINOCHO VERDE,81,300,700,17.25,29.25,0.75,0.5,1,0.65,77.3296875,177.75468750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,7,8/5/2022,SAN LORENZO ROJO,42,PINOCHO VERDE,52,300,700,17.25,14.25,0.75,0.5,1,0.65,77.3296875,174.09843750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,7,8/5/2022,INSTITUCION SARMIENTO BLANCO,66,EL TALAR,45,750,250,29.25,-45.75,0.75,0.5,1,0.65,189.94218750000002,49.7859375
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,7,8/5/2022,UNIVERSIDAD DE BUENOS AIRES,89,ITALIANO B,34,750,250,-20.25,114.75,0.75,0.5,1,0.65,177.8765625,88.9078125
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,8,15/5/2022,ITALIANO B,59,SAN LORENZO ROJO,46,700,300,14.25,-20.25,0.75,0.5,1,0.65,174.09843750000002,68.1890625
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,8,15/5/2022,EL TALAR,39,UNIVERSIDAD DE BUENOS AIRES,70,250,750,114.75,29.25,0.75,0.5,1,0.65,88.9078125,189.94218750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,8,15/5/2022,PINOCHO VERDE,56,INSTITUCION SARMIENTO BLANCO,44,700,300,-45.75,17.25,0.75,0.5,1,0.65,159.47343750000002,77.3296875
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,9,29/5/2022,SAN LORENZO ROJO,56,INSTITUCION SARMIENTO BLANCO,73,300,700,-45.75,14.25,0.75,0.5,1,0.65,61.9734375,174.09843750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,9,29/5/2022,UNIVERSIDAD DE BUENOS AIRES,41,PINOCHO VERDE,48,350,650,17.25,114.75,0.75,0.5,1,0.65,89.5171875,186.4078125
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,9,29/5/2022,ITALIANO B,38,EL TALAR,59,250,750,29.25,-20.25,0.75,0.5,1,0.65,68.0671875,177.8765625
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,10,5/6/2022,EL TALAR,80,SAN LORENZO ROJO,82,350,650,14.25,29.25,0.75,0.5,1,0.65,88.7859375,165.56718750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,10,5/6/2022,PINOCHO VERDE,52,ITALIANO B,51,650,350,-20.25,17.25,0.75,0.5,1,0.65,153.5015625,89.5171875
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,C,10,5/6/2022,INSTITUCION SARMIENTO BLANCO,57,UNIVERSIDAD DE BUENOS AIRES,73,300,700,114.75,-45.75,0.75,0.5,1,0.65,101.0953125,159.47343750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,1,22/5/2022,ESTRELLA DE BOEDO,24,VELEZ SARSFIELD AZUL,66,250,750,-152.25,-119.25,0.75,0.5,1,0.65,23.8265625,153.7453125
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,1,22/5/2022,ARGENTINOS JUNIORS,47,CIRCULO URQUIZA AZUL,45,650,350,-47.25,-62.25,0.75,0.5,1,0.65,146.92031250000002,70.13906250000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,2,27/3/2022,RACING ANEXO,54,ARGENTINOS JUNIORS,69,300,700,-62.25,-135.75,0.75,0.5,1,0.65,57.95156250000001,137.53593750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,2,27/3/2022,CIRCULO URQUIZA AZUL,52,VELEZ SARSFIELD AZUL,65,300,700,-152.25,-47.25,0.75,0.5,1,0.65,36.0140625,159.10781250000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,3,3/4/2022,CIRCULO URQUIZA AZUL,39,ESTRELLA DE BOEDO,37,650,350,-119.25,-47.25,0.75,0.5,1,0.65,129.3703125,73.79531250000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,3,3/4/2022,RACING ANEXO,32,VELEZ SARSFIELD AZUL,90,250,750,-152.25,-135.75,0.75,0.5,1,0.65,23.8265625,149.72343750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,4,10/4/2022,ARGENTINOS JUNIORS,46,ESTRELLA DE BOEDO,36,700,300,-119.25,-62.25,0.75,0.5,1,0.65,141.5578125,57.95156250000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,4,10/4/2022,RACING ANEXO,48,CIRCULO URQUIZA AZUL,70,250,750,-47.25,-135.75,0.75,0.5,1,0.65,49.4203125,149.72343750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,5,24/4/2022,ESTRELLA DE BOEDO,40,RACING ANEXO,32,650,350,-135.75,-119.25,0.75,0.5,1,0.65,125.34843750000002,56.245312500000004
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,5,24/4/2022,ARGENTINOS JUNIORS,39,VELEZ SARSFIELD AZUL,57,300,700,-152.25,-62.25,0.75,0.5,1,0.65,36.0140625,155.45156250000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,6,1/5/2022,VELEZ SARSFIELD AZUL,68,ESTRELLA DE BOEDO,24,750,250,-119.25,-152.25,0.75,0.5,1,0.65,153.7453125,23.8265625
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,6,1/5/2022,CIRCULO URQUIZA AZUL,54,ARGENTINOS JUNIORS,53,650,350,-62.25,-47.25,0.75,0.5,1,0.65,143.26406250000002,73.79531250000001
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,7,8/5/2022,ARGENTINOS JUNIORS,70,RACING ANEXO,36,750,250,-135.75,-62.25,0.75,0.5,1,0.65,149.72343750000002,45.7640625
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,7,8/5/2022,VELEZ SARSFIELD AZUL,57,CIRCULO URQUIZA AZUL,37,750,250,-47.25,-152.25,0.75,0.5,1,0.65,171.29531250000002,23.8265625
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,8,15/5/2022,ESTRELLA DE BOEDO,38,CIRCULO URQUIZA AZUL,45,350,650,-47.25,-119.25,0.75,0.5,1,0.65,73.79531250000001,129.3703125
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,8,15/5/2022,VELEZ SARSFIELD AZUL,85,RACING ANEXO,25,750,250,-135.75,-152.25,0.75,0.5,1,0.65,149.72343750000002,23.8265625
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,9,29/5/2022,ESTRELLA DE BOEDO,32,ARGENTINOS JUNIORS,68,250,750,-62.25,-119.25,0.75,0.5,1,0.65,45.7640625,153.7453125
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,9,29/5/2022,CIRCULO URQUIZA AZUL,63,RACING ANEXO,42,750,250,-135.75,-47.25,0.75,0.5,1,0.65,149.72343750000002,49.4203125
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,10,5/6/2022,RACING ANEXO,27,ESTRELLA DE BOEDO,51,250,750,-119.25,-135.75,0.75,0.5,1,0.65,31.870312500000004,149.72343750000002
2022,CADETES,Fase Regular,1ra Fase,3,CENTRO,D,10,5/6/2022,VELEZ SARSFIELD AZUL,62,ARGENTINOS JUNIORS,33,750,250,-62.25,-152.25,0.75,0.5,1,0.65,167.63906250000002,23.8265625
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,1,22/5/2022,DEP. MORON ROJO,20,SAN FERNANDO BLANCO,72,250,750,-12.75,-123.75,0.75,0.5,1,0.65,57.829687500000006,152.6484375
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,1,22/5/2022,NAUTICO BUCHARDO B,62,LAS HERAS B,42,750,250,-48.75,-69.75,0.75,0.5,1,0.65,170.92968750000003,43.9359375
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,2,27/3/2022,PORTEÑO ATLETICO CLUB,99,DEP. MORON ROJO,16,750,250,-123.75,-140.25,0.75,0.5,1,0.65,152.6484375,26.751562500000002
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,2,27/3/2022,LAS HERAS B,36,SAN FERNANDO BLANCO,47,300,700,-12.75,-48.75,0.75,0.5,1,0.65,70.0171875,158.74218750000003
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,3,3/4/2022,DEP. MORON ROJO,0,LAS HERAS B,20,0,700,-48.75,-123.75,0.75,0.5,1,0.65,-11.882812500000002,140.4609375
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,3,3/4/2022,NAUTICO BUCHARDO B,52,PORTEÑO ATLETICO CLUB,49,650,350,-140.25,-69.75,0.75,0.5,1,0.65,124.2515625,68.31093750000001
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,4,10/4/2022,NAUTICO BUCHARDO B,48,DEP. MORON ROJO,17,750,250,-123.75,-69.75,0.75,0.5,1,0.65,152.6484375,43.9359375
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,4,10/4/2022,PORTEÑO ATLETICO CLUB,42,SAN FERNANDO BLANCO,32,700,300,-12.75,-140.25,0.75,0.5,1,0.65,167.5171875,38.939062500000006
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,5,24/4/2022,LAS HERAS B,25,PORTEÑO ATLETICO CLUB,55,250,750,-140.25,-48.75,0.75,0.5,1,0.65,26.751562500000002,170.92968750000003
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,5,24/4/2022,SAN FERNANDO BLANCO,58,NAUTICO BUCHARDO B,54,650,350,-69.75,-12.75,0.75,0.5,1,0.65,141.43593750000002,82.2046875
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,6,1/5/2022,SAN FERNANDO BLANCO,20,DEP. MORON ROJO,0,700,0,-123.75,-12.75,0.75,0.5,1,0.65,140.4609375,-3.1078125
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,6,1/5/2022,LAS HERAS B,55,NAUTICO BUCHARDO B,61,350,650,-69.75,-48.75,0.75,0.5,1,0.65,68.31093750000001,146.5546875
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,7,8/5/2022,DEP. MORON ROJO,29,PORTEÑO ATLETICO CLUB,93,250,750,-140.25,-123.75,0.75,0.5,1,0.65,26.751562500000002,152.6484375
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,7,8/5/2022,SAN FERNANDO BLANCO,71,LAS HERAS B,41,750,250,-48.75,-12.75,0.75,0.5,1,0.65,170.92968750000003,57.829687500000006
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,8,15/5/2022,LAS HERAS B,75,DEP. MORON ROJO,32,750,250,-123.75,-48.75,0.75,0.5,1,0.65,152.6484375,49.05468750000001
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,8,15/5/2022,PORTEÑO ATLETICO CLUB,44,NAUTICO BUCHARDO B,66,250,750,-69.75,-140.25,0.75,0.5,1,0.65,43.9359375,148.6265625
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,9,29/5/2022,DEP. MORON ROJO,33,NAUTICO BUCHARDO B,50,300,700,-69.75,-123.75,0.75,0.5,1,0.65,56.12343750000001,140.4609375
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,9,29/5/2022,SAN FERNANDO BLANCO,52,PORTEÑO ATLETICO CLUB,46,650,350,-140.25,-12.75,0.75,0.5,1,0.65,124.2515625,82.2046875
2022,CADETES,Fase Regular,1ra Fase,3,NORTE,A,10,5/6/2022,PORTEÑO ATLETICO CLUB,65,LAS HERAS B,41,750,250,-48.75,-140.25,0.75,0.5,1,0.65,170.92968750000003,26.751562500000002
