anio;categoria;fase;ronda;nivel;zona;grupo;jornada;fecha;local;ptsL;visitante;ptsV
2022;PREINFANTILES;Desconocida;Desconocida;Desconocido;Desconocido;Desconocido;6;31/7/2022;INSTITUCION SARMIENTO VERDE;76;GEVP BLANCO;72
2022;PREINFANTILES;Desconocida;Desconocida;Desconocido;Desconocido;Desconocido;6;31/7/2022;VELEZ SARSFIELD BLANCO;51;U.V.V.ADELINA;67
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;1;26/6/2022;VILLA ESPAÑA;34;MUNICIPALIDAD DE AVELLANEDA;38
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;1;26/6/2022;LA UNION;0;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;20
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;1;26/6/2022;CLUB ATLETICO PAMPERO;18;JUVENTUD UNIDA;38
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;1;26/6/2022;TALLERES;0;GUILLON BASQUET;20
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;2;3/7/2022;GUILLON BASQUET;52;CLUB ATLETICO PAMPERO;25
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;2;3/7/2022;JUVENTUD UNIDA;42;LA UNION;23
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;2;3/7/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;60;VILLA ESPAÑA;28
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;2;3/7/2022;MUNICIPALIDAD DE AVELLANEDA;53;MORENO DE QUILMES;28
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;3;10/7/2022;MORENO DE QUILMES;46;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;51
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;3;10/7/2022;VILLA ESPAÑA;35;JUVENTUD UNIDA;50
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;3;10/7/2022;LA UNION;0;GUILLON BASQUET;20
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;3;10/7/2022;CLUB ATLETICO PAMPERO;59;TALLERES;25
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;4;17/7/2022;TALLERES;25;LA UNION;51
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;4;17/7/2022;GUILLON BASQUET;52;VILLA ESPAÑA;29
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;4;17/7/2022;JUVENTUD UNIDA;37;MORENO DE QUILMES;33
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;4;17/7/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;53;MUNICIPALIDAD DE AVELLANEDA;67
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;5;7/8/2022;MUNICIPALIDAD DE AVELLANEDA;38;JUVENTUD UNIDA;39
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;5;7/8/2022;MORENO DE QUILMES;43;GUILLON BASQUET;59
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;5;7/8/2022;VILLA ESPAÑA;20;TALLERES;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;5;7/8/2022;LA UNION;0;CLUB ATLETICO PAMPERO;20
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;6;14/8/2022;CLUB ATLETICO PAMPERO;38;VILLA ESPAÑA;33
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;6;14/8/2022;TALLERES;22;MORENO DE QUILMES;47
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;6;14/8/2022;GUILLON BASQUET;48;MUNICIPALIDAD DE AVELLANEDA;36
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;6;14/8/2022;JUVENTUD UNIDA;43;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;33
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;7;28/8/2022;GUILLON BASQUET;64;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;28
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;7;28/8/2022;MUNICIPALIDAD DE AVELLANEDA;111;TALLERES;9
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;7;28/8/2022;MORENO DE QUILMES;72;CLUB ATLETICO PAMPERO;46
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;7;28/8/2022;VILLA ESPAÑA;60;LA UNION;38
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;8;4/9/2022;LA UNION;38;MORENO DE QUILMES;49
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;8;4/9/2022;CLUB ATLETICO PAMPERO;24;MUNICIPALIDAD DE AVELLANEDA;50
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;8;4/9/2022;TALLERES;22;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;61
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;8;4/9/2022;GUILLON BASQUET;33;JUVENTUD UNIDA;37
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;9;11/9/2022;JUVENTUD UNIDA;20;TALLERES;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;9;11/9/2022;CLUB ATLETICO PAMPERO;63;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;50
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;9;11/9/2022;MUNICIPALIDAD DE AVELLANEDA;60;LA UNION;13
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;9;11/9/2022;MORENO DE QUILMES;44;VILLA ESPAÑA;50
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;10;18/9/2022;MUNICIPALIDAD DE AVELLANEDA;64;VILLA ESPAÑA;44
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;10;18/9/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;46;LA UNION;32
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;10;18/9/2022;JUVENTUD UNIDA;63;CLUB ATLETICO PAMPERO;34
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;10;18/9/2022;GUILLON BASQUET;20;TALLERES;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;11;25/9/2022;CLUB ATLETICO PAMPERO;29;GUILLON BASQUET;60
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;11;25/9/2022;LA UNION;28;JUVENTUD UNIDA;70
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;11;25/9/2022;VILLA ESPAÑA;59;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;46
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;11;25/9/2022;MORENO DE QUILMES;26;MUNICIPALIDAD DE AVELLANEDA;68
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;12;2/10/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;42;MORENO DE QUILMES;56
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;12;2/10/2022;JUVENTUD UNIDA;47;VILLA ESPAÑA;42
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;12;2/10/2022;GUILLON BASQUET;20;LA UNION;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;12;2/10/2022;TALLERES;29;CLUB ATLETICO PAMPERO;50
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;13;23/10/2022;LA UNION;20;TALLERES;26
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;13;23/10/2022;VILLA ESPAÑA;25;GUILLON BASQUET;41
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;13;23/10/2022;MORENO DE QUILMES;48;JUVENTUD UNIDA;44
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;13;23/10/2022;MUNICIPALIDAD DE AVELLANEDA;60;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;18
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;14;30/10/2022;JUVENTUD UNIDA;26;MUNICIPALIDAD DE AVELLANEDA;36
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;14;30/10/2022;GUILLON BASQUET;44;MORENO DE QUILMES;43
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;14;30/10/2022;TALLERES;18;VILLA ESPAÑA;64
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;14;30/10/2022;CLUB ATLETICO PAMPERO;55;LA UNION;38
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;15;6/11/2022;VILLA ESPAÑA;43;CLUB ATLETICO PAMPERO;40
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;15;6/11/2022;MORENO DE QUILMES;77;TALLERES;19
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;15;6/11/2022;MUNICIPALIDAD DE AVELLANEDA;60;GUILLON BASQUET;36
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;15;6/11/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;38;JUVENTUD UNIDA;49
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;16;13/11/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;37;GUILLON BASQUET;41
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;16;13/11/2022;TALLERES;0;MUNICIPALIDAD DE AVELLANEDA;20
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;16;13/11/2022;CLUB ATLETICO PAMPERO;59;MORENO DE QUILMES;67
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;16;13/11/2022;LA UNION;44;VILLA ESPAÑA;57
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;17;20/11/2022;MORENO DE QUILMES;59;LA UNION;29
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;17;20/11/2022;MUNICIPALIDAD DE AVELLANEDA;67;CLUB ATLETICO PAMPERO;58
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;17;20/11/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;20;TALLERES;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;17;20/11/2022;JUVENTUD UNIDA;24;GUILLON BASQUET;33
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;18;27/11/2022;TALLERES;10;JUVENTUD UNIDA;46
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;18;27/11/2022;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;47;CLUB ATLETICO PAMPERO;46
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;18;27/11/2022;LA UNION;34;MUNICIPALIDAD DE AVELLANEDA;55
2022;PREINFANTILES;Fase Regular;2da Fase;3;SUR;UNICO;18;27/11/2022;VILLA ESPAÑA;49;MORENO DE QUILMES;34
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;1;26/6/2022;PEDRO ECHAGUE AMARILLO;17;RACING ANEXO;25
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;1;26/6/2022;YUPANQUI;59;JOSE HERNANDEZ B;41
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;2;3/7/2022;ESTRELLA DE BOEDO;0;PEDRO ECHAGUE AMARILLO;20
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;2;3/7/2022;JOSE HERNANDEZ B;20;RACING ANEXO;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;3;10/7/2022;PEDRO ECHAGUE AMARILLO;13;JOSE HERNANDEZ B;48
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;4;17/7/2022;ESTRELLA DE BOEDO;30;YUPANQUI;74
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;5;7/8/2022;RACING ANEXO;20;ESTRELLA DE BOEDO;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;6;14/8/2022;YUPANQUI;63;PEDRO ECHAGUE AMARILLO;23
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;6;14/8/2022;ESTRELLA DE BOEDO;29;JOSE HERNANDEZ B;44
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;7;28/8/2022;YUPANQUI;56;RACING ANEXO;18
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;8;4/9/2022;RACING ANEXO;0;PEDRO ECHAGUE AMARILLO;20
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;8;4/9/2022;JOSE HERNANDEZ B;29;YUPANQUI;36
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;9;11/9/2022;PEDRO ECHAGUE AMARILLO;20;ESTRELLA DE BOEDO;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;9;11/9/2022;RACING ANEXO;23;JOSE HERNANDEZ B;32
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;10;18/9/2022;JOSE HERNANDEZ B;33;PEDRO ECHAGUE AMARILLO;9
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;11;25/9/2022;YUPANQUI;53;ESTRELLA DE BOEDO;35
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;12;2/10/2022;ESTRELLA DE BOEDO;56;RACING ANEXO;34
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;13;23/10/2022;PEDRO ECHAGUE AMARILLO;14;YUPANQUI;49
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;13;23/10/2022;JOSE HERNANDEZ B;20;ESTRELLA DE BOEDO;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;A;14;6/11/2022;RACING ANEXO;31;YUPANQUI;48
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;1;26/6/2022;SAN LORENZO ROJO;46;IMPERIO NEGRO;44
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;1;26/6/2022;NUEVA CHICAGO;0;UNIVERSIDAD DE BUENOS AIRES;20
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;2;3/7/2022;UNIVERSIDAD DE BUENOS AIRES;50;SAN LORENZO ROJO;21
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;2;3/7/2022;IMPERIO NEGRO;20;PINOCHO VERDE;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;3;10/7/2022;DEPORTIVO CROVARA B;21;IMPERIO NEGRO;49
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;3;10/7/2022;PINOCHO VERDE;21;UNIVERSIDAD DE BUENOS AIRES;58
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;3;10/7/2022;SAN LORENZO ROJO;20;NUEVA CHICAGO;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;4;17/7/2022;NUEVA CHICAGO;0;PINOCHO VERDE;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;4;17/7/2022;UNIVERSIDAD DE BUENOS AIRES;44;DEPORTIVO CROVARA B;19
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;5;7/8/2022;DEPORTIVO CROVARA B;20;NUEVA CHICAGO;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;5;7/8/2022;PINOCHO VERDE;39;SAN LORENZO ROJO;41
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;6;14/8/2022;SAN LORENZO ROJO;22;DEPORTIVO CROVARA B;68
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;6;14/8/2022;UNIVERSIDAD DE BUENOS AIRES;60;IMPERIO NEGRO;30
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;7;28/8/2022;IMPERIO NEGRO;20;NUEVA CHICAGO;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;7;28/8/2022;DEPORTIVO CROVARA B;20;PINOCHO VERDE;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;8;4/9/2022;IMPERIO NEGRO;71;SAN LORENZO ROJO;34
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;8;4/9/2022;UNIVERSIDAD DE BUENOS AIRES;0;NUEVA CHICAGO;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;9;11/9/2022;SAN LORENZO ROJO;18;UNIVERSIDAD DE BUENOS AIRES;60
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;9;11/9/2022;PINOCHO VERDE;16;IMPERIO NEGRO;48
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;10;18/9/2022;IMPERIO NEGRO;0;DEPORTIVO CROVARA B;20
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;10;18/9/2022;UNIVERSIDAD DE BUENOS AIRES;49;PINOCHO VERDE;11
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;10;18/9/2022;NUEVA CHICAGO;0;SAN LORENZO ROJO;20
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;11;25/9/2022;PINOCHO VERDE;20;NUEVA CHICAGO;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;11;25/9/2022;DEPORTIVO CROVARA B;20;UNIVERSIDAD DE BUENOS AIRES;0
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;12;2/10/2022;NUEVA CHICAGO;0;DEPORTIVO CROVARA B;20
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;12;2/10/2022;SAN LORENZO ROJO;0;PINOCHO VERDE;20
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;13;23/10/2022;DEPORTIVO CROVARA B;44;SAN LORENZO ROJO;27
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;13;23/10/2022;IMPERIO NEGRO;23;UNIVERSIDAD DE BUENOS AIRES;63
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;14;6/11/2022;NUEVA CHICAGO;17;IMPERIO NEGRO;50
2022;PREINFANTILES;Fase Regular;2da Fase;3;CENTRO;B;14;6/11/2022;PINOCHO VERDE;0;DEPORTIVO CROVARA B;20
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;1;26/6/2022;COOPERATIVA TORTUGUITAS;0;LAS HERAS B;20
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;1;26/6/2022;PLATENSE BLANCO;0;NAUTICO HACOAJ AZUL;20
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;1;26/6/2022;DEP. MORON ROJO;9;CLUB TRES DE FEBRERO AZUL;70
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;1;26/6/2022;UNION VECINAL DE MUNRO;53;PORTEÑO ATLETICO CLUB;28
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;2;3/7/2022;UNION VECINAL DE MUNRO;20;COOPERATIVA TORTUGUITAS;0
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;2;3/7/2022;PORTEÑO ATLETICO CLUB;60;DEP. MORON ROJO;4
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;2;3/7/2022;CLUB TRES DE FEBRERO AZUL;20;PLATENSE BLANCO;0
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;2;3/7/2022;NAUTICO HACOAJ AZUL;23;LAS HERAS B;42
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;3;10/7/2022;COOPERATIVA TORTUGUITAS;60;NAUTICO HACOAJ AZUL;14
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;3;10/7/2022;LAS HERAS B;45;CLUB TRES DE FEBRERO AZUL;82
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;3;10/7/2022;PLATENSE BLANCO;0;PORTEÑO ATLETICO CLUB;20
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;3;10/7/2022;DEP. MORON ROJO;8;UNION VECINAL DE MUNRO;110
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;4;17/7/2022;DEP. MORON ROJO;20;COOPERATIVA TORTUGUITAS;0
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;4;17/7/2022;UNION VECINAL DE MUNRO;20;PLATENSE BLANCO;0
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;4;17/7/2022;PORTEÑO ATLETICO CLUB;65;LAS HERAS B;9
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;4;17/7/2022;CLUB TRES DE FEBRERO AZUL;20;NAUTICO HACOAJ AZUL;0
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;5;7/8/2022;COOPERATIVA TORTUGUITAS;0;CLUB TRES DE FEBRERO AZUL;20
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;5;7/8/2022;NAUTICO HACOAJ AZUL;0;PORTEÑO ATLETICO CLUB;20
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;5;7/8/2022;LAS HERAS B;13;UNION VECINAL DE MUNRO;58
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;5;7/8/2022;PLATENSE BLANCO;36;DEP. MORON ROJO;21
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;6;14/8/2022;PLATENSE BLANCO;16;COOPERATIVA TORTUGUITAS;61
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;6;14/8/2022;DEP. MORON ROJO;8;LAS HERAS B;62
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;6;14/8/2022;UNION VECINAL DE MUNRO;109;NAUTICO HACOAJ AZUL;7
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;6;14/8/2022;PORTEÑO ATLETICO CLUB;50;CLUB TRES DE FEBRERO AZUL;34
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;7;28/8/2022;COOPERATIVA TORTUGUITAS;0;PORTEÑO ATLETICO CLUB;20
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;7;28/8/2022;CLUB TRES DE FEBRERO AZUL;30;UNION VECINAL DE MUNRO;57
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;7;28/8/2022;NAUTICO HACOAJ AZUL;20;DEP. MORON ROJO;0
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;7;28/8/2022;LAS HERAS B;20;PLATENSE BLANCO;0
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;8;4/9/2022;LAS HERAS B;20;COOPERATIVA TORTUGUITAS;0
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;8;4/9/2022;NAUTICO HACOAJ AZUL;20;PLATENSE BLANCO;0
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;8;4/9/2022;CLUB TRES DE FEBRERO AZUL;85;DEP. MORON ROJO;8
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;8;4/9/2022;PORTEÑO ATLETICO CLUB;34;UNION VECINAL DE MUNRO;55
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;9;11/9/2022;COOPERATIVA TORTUGUITAS;33;UNION VECINAL DE MUNRO;61
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;9;11/9/2022;DEP. MORON ROJO;9;PORTEÑO ATLETICO CLUB;70
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;9;11/9/2022;PLATENSE BLANCO;2;CLUB TRES DE FEBRERO AZUL;58
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;9;11/9/2022;LAS HERAS B;63;NAUTICO HACOAJ AZUL;27
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;10;18/9/2022;NAUTICO HACOAJ AZUL;24;COOPERATIVA TORTUGUITAS;45
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;10;18/9/2022;CLUB TRES DE FEBRERO AZUL;41;LAS HERAS B;20
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;10;18/9/2022;PORTEÑO ATLETICO CLUB;0;PLATENSE BLANCO;20
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;10;18/9/2022;UNION VECINAL DE MUNRO;107;DEP. MORON ROJO;5
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;11;25/9/2022;COOPERATIVA TORTUGUITAS;66;DEP. MORON ROJO;17
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;11;25/9/2022;PLATENSE BLANCO;0;UNION VECINAL DE MUNRO;20
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;11;25/9/2022;LAS HERAS B;32;PORTEÑO ATLETICO CLUB;69
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;11;25/9/2022;NAUTICO HACOAJ AZUL;23;CLUB TRES DE FEBRERO AZUL;54
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;12;2/10/2022;CLUB TRES DE FEBRERO AZUL;20;COOPERATIVA TORTUGUITAS;0
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;12;2/10/2022;PORTEÑO ATLETICO CLUB;20;NAUTICO HACOAJ AZUL;0
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;12;2/10/2022;UNION VECINAL DE MUNRO;72;LAS HERAS B;17
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;12;2/10/2022;DEP. MORON ROJO;31;PLATENSE BLANCO;36
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;13;23/10/2022;COOPERATIVA TORTUGUITAS;63;PLATENSE BLANCO;16
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;13;23/10/2022;LAS HERAS B;52;DEP. MORON ROJO;21
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;13;23/10/2022;NAUTICO HACOAJ AZUL;13;UNION VECINAL DE MUNRO;100
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;13;23/10/2022;CLUB TRES DE FEBRERO AZUL;20;PORTEÑO ATLETICO CLUB;37
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;14;6/11/2022;PORTEÑO ATLETICO CLUB;73;COOPERATIVA TORTUGUITAS;62
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;14;6/11/2022;UNION VECINAL DE MUNRO;59;CLUB TRES DE FEBRERO AZUL;47
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;14;6/11/2022;DEP. MORON ROJO;20;NAUTICO HACOAJ AZUL;0
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;A;14;6/11/2022;PLATENSE BLANCO;0;LAS HERAS B;20
2022;PREINFANTILES;Fase Regular;2da Fase;2;NORTE;B;1;26/6/2022;SAN FERNANDO BLANCO;0;NAUTICO BUCHARDO B;20
